temp,hum,soil,lux,fan,light,pump
34.0,67.66,46.41,2035.08,1,0,1
18.37,98.13,84.16,64.45,0,1,0
22.45,79.1,51.13,259.78,0,0,0
24.69,76.08,67.15,20.34,0,1,0
26.1,63.45,46.97,0.0,0,1,1
28.19,66.5,46.78,57.96,0,1,1
23.94,72.95,63.38,0.0,0,1,0
30.45,71.61,68.82,782.34,1,0,0
32.31,72.44,71.6,677.07,1,0,0
22.39,71.13,58.71,111.3,0,1,0
27.67,64.99,47.86,9.44,0,1,1
26.13,74.58,48.93,1176.94,0,0,1
36.68,54.96,42.95,3592.41,1,0,1
17.68,85.56,82.37,366.59,0,0,0
35.08,51.73,39.18,3284.36,1,0,1
21.36,77.73,51.19,139.48,0,1,0
36.46,64.67,30.63,2449.57,1,0,1
31.04,68.72,45.86,1181.94,1,0,1
30.98,74.82,42.44,1512.07,1,0,1
24.94,68.52,51.02,0.0,0,1,0
24.08,76.96,59.78,230.61,0,0,0
28.35,63.4,45.79,14.12,0,1,1
27.94,66.7,47.06,0.0,0,1,1
21.77,93.54,81.01,0.0,0,1,0
22.75,81.19,53.21,65.32,0,1,0
23.36,81.15,54.03,0.0,0,1,0
27.09,67.23,43.73,38.03,0,1,1
27.75,70.46,46.04,0.0,0,1,1
29.11,69.33,44.34,126.05,0,1,1
33.96,57.7,52.23,3373.93,1,0,0
32.21,80.12,60.45,725.8,1,0,0
25.12,83.62,64.86,94.51,0,1,0
27.28,69.8,48.06,1182.5,0,0,1
29.38,81.2,69.11,407.7,0,0,0
21.71,67.14,58.27,150.54,0,1,0
27.81,63.01,50.95,0.0,0,1,0
22.22,75.15,54.63,0.0,0,1,0
24.08,67.57,51.93,1279.06,0,0,0
27.69,62.72,51.93,179.02,0,1,0
23.81,80.4,54.07,0.0,0,1,0
24.98,79.04,54.45,26.97,0,1,0
28.49,70.64,47.27,1082.59,0,0,1
22.05,86.93,57.15,100.89,0,1,0
25.94,85.74,68.26,378.63,0,0,0
38.67,44.56,33.07,5000.0,1,0,1
32.8,66.05,36.59,2242.63,1,0,1
35.82,56.8,26.95,3349.2,1,0,1
25.54,77.22,62.33,46.6,0,1,0
19.86,89.33,74.11,0.0,0,1,0
37.67,53.27,36.94,3288.2,1,0,1
23.73,82.83,55.95,37.34,0,1,0
24.51,81.16,59.91,47.45,0,1,0
23.56,78.55,52.2,0.0,0,1,0
37.34,50.68,24.86,4294.14,1,0,1
33.3,76.82,54.85,692.63,1,0,0
32.23,62.62,49.63,2161.22,1,0,1
26.71,73.49,52.0,647.11,0,0,0
41.65,41.63,32.67,4864.44,1,0,1
25.61,80.75,51.65,318.55,0,0,0
21.99,78.59,61.46,177.54,0,1,0
20.2,93.17,82.68,122.71,0,1,0
24.34,80.06,60.47,168.53,0,1,0
23.34,81.12,54.8,148.72,0,1,0
23.75,86.81,59.02,58.57,0,1,0
29.93,70.84,43.59,0.0,0,1,1
27.87,69.3,44.54,201.41,0,0,1
30.45,79.15,60.77,582.69,1,0,0
29.46,65.47,43.47,6.41,0,1,1
33.14,62.49,43.39,3482.36,1,0,1
33.43,50.32,27.68,2595.56,1,0,1
23.97,79.96,62.7,66.72,0,1,0
28.47,85.21,65.73,367.12,0,0,0
28.45,72.24,37.76,0.0,0,1,1
33.72,56.7,42.12,2990.43,1,0,1
23.82,88.85,87.13,0.0,0,1,0
29.14,68.15,46.32,0.0,0,1,1
23.73,79.01,48.46,20.71,0,1,1
21.54,73.54,63.06,0.0,0,1,0
35.1,55.98,42.99,3424.96,1,0,1
32.62,67.3,37.44,1822.59,1,0,1
25.4,76.87,58.07,74.86,0,1,0
28.27,66.39,44.26,0.0,0,1,1
27.34,77.29,57.12,0.0,0,1,0
24.11,85.15,53.19,73.08,0,1,0
27.7,62.75,45.5,9.81,0,1,1
39.49,46.89,30.34,4797.23,1,0,1
18.4,86.33,83.47,159.87,0,1,0
28.48,68.67,48.77,692.23,0,0,1
20.24,83.64,84.95,63.95,0,1,0
19.04,94.57,94.98,96.12,0,1,0
25.58,63.24,47.59,268.93,0,0,1
28.33,61.52,36.15,0.0,0,1,1
27.69,75.86,51.86,0.0,0,1,0
27.85,79.08,50.51,807.72,0,0,0
28.58,68.5,56.73,47.61,0,1,0
33.79,45.45,30.04,2327.38,1,0,1
27.71,63.84,51.55,91.21,0,1,0
20.27,83.62,92.07,1.45,0,1,0
25.46,78.26,76.68,612.97,0,0,0
18.48,91.77,84.25,212.95,0,0,0
27.86,65.89,47.74,41.9,0,1,1
23.18,75.19,61.56,155.25,0,1,0
24.31,67.42,68.19,230.6,0,0,0
24.58,81.21,60.42,0.0,0,1,0
22.27,83.78,88.64,43.64,0,1,0
30.55,62.88,47.52,2350.88,1,0,1
20.9,87.09,74.73,0.0,0,1,0
31.19,67.67,35.94,1796.66,1,0,1
25.62,81.65,51.52,0.0,0,1,0
27.32,71.74,45.82,27.91,0,1,1
21.26,87.75,81.43,102.99,0,1,0
34.25,62.8,45.41,2891.46,1,0,1
28.94,74.46,50.42,582.7,0,0,0
25.24,83.95,85.07,261.55,0,0,0
31.51,68.34,44.71,1096.44,1,0,1
19.04,92.21,79.77,74.26,0,1,0
32.62,65.08,51.82,2846.34,1,0,0
19.42,85.01,83.86,0.0,0,1,0
27.98,69.67,48.2,313.59,0,0,1
20.84,79.73,52.13,153.21,0,1,0
24.23,76.68,51.1,82.88,0,1,0
34.52,61.36,30.47,2592.19,1,0,1
22.28,87.46,81.42,117.46,0,1,0
25.82,81.87,56.77,0.0,0,1,0
33.49,51.42,49.41,3548.93,1,0,1
24.87,82.47,54.71,0.0,0,1,0
22.25,73.41,57.57,108.69,0,1,0
32.09,62.31,39.47,1806.55,1,0,1
30.64,67.66,42.62,590.29,1,0,1
35.34,59.81,27.82,2088.01,1,0,1
30.48,63.65,41.11,288.42,1,0,1
23.01,70.03,61.07,228.09,0,0,0
39.11,51.67,24.77,4995.47,1,0,1
19.71,92.0,84.23,183.51,0,1,0
34.54,65.1,46.32,1987.68,1,0,1
36.2,52.06,31.55,3166.11,1,0,1
26.1,62.92,58.33,1588.73,0,0,0
26.47,69.0,54.0,0.0,0,1,0
19.22,91.92,84.14,228.42,0,0,0
32.52,66.14,48.55,2222.8,1,0,1
17.6,87.76,86.94,13.12,0,1,0
37.0,60.35,38.48,2688.84,1,0,1
40.43,48.89,29.13,5000.0,1,0,1
31.73,63.78,38.32,645.95,1,0,1
28.06,75.56,54.33,915.01,0,0,0
34.37,71.74,48.36,1314.46,1,0,1
28.83,79.88,68.77,672.39,0,0,0
29.47,61.29,40.66,0.0,0,1,1
24.77,66.07,55.0,573.84,0,0,0
34.31,62.87,38.94,1927.2,1,0,1
35.0,58.81,31.32,2592.99,1,0,1
27.43,75.11,46.03,2.27,0,1,1
21.6,80.36,73.34,119.62,0,1,0
25.8,84.36,57.92,129.25,0,1,0
29.81,65.2,50.11,2361.31,0,0,0
26.32,65.66,44.69,162.54,0,1,1
32.03,72.73,61.69,811.57,1,0,0
29.23,75.38,49.55,487.0,0,0,1
39.05,53.87,27.71,3979.21,1,0,1
22.99,77.41,52.66,154.35,0,1,0
29.82,65.18,37.06,1686.84,0,0,1
25.61,65.06,52.25,34.62,0,1,0
39.68,52.32,30.24,4895.68,1,0,1
23.83,77.34,67.02,0.0,0,1,0
36.45,63.92,29.94,2360.67,1,0,1
34.37,49.01,40.71,3608.3,1,0,1
32.1,72.88,69.71,594.72,1,0,0
29.29,62.11,40.87,67.65,0,1,1
30.59,63.52,48.62,2523.5,1,0,1
34.56,65.4,37.84,2427.74,1,0,1
22.98,72.81,49.71,0.0,0,1,1
33.95,57.97,26.58,3701.55,1,0,1
36.13,64.38,31.48,2029.02,1,0,1
21.6,91.82,95.27,71.87,0,1,0
18.76,90.27,84.05,3.45,0,1,0
28.31,74.74,69.89,315.08,0,0,0
21.68,71.26,55.54,0.0,0,1,0
35.33,62.15,47.65,3598.34,1,0,1
35.36,70.73,37.92,2048.12,1,0,1
38.47,44.27,28.77,5000.0,1,0,1
22.49,69.44,59.96,486.73,0,0,0
19.53,82.7,80.18,0.0,0,1,0
21.02,88.58,91.98,56.48,0,1,0
31.98,61.03,36.8,3376.72,1,0,1
28.85,62.18,41.26,0.0,0,1,1
31.03,53.66,37.87,2105.09,1,0,1
33.19,58.59,31.87,3294.3,1,0,1
22.89,72.86,53.59,0.0,0,1,0
30.27,79.57,75.59,643.29,1,0,0
34.12,55.93,44.94,3506.07,1,0,1
21.45,89.42,90.94,0.0,0,1,0
27.89,59.72,34.03,9.12,0,1,1
27.16,67.24,45.27,0.0,0,1,1
33.7,68.05,62.68,747.68,1,0,0
38.88,57.77,35.62,2322.61,1,0,1
39.31,45.61,34.56,4457.4,1,0,1
23.07,87.09,71.29,0.0,0,1,0
27.27,63.56,48.56,0.0,0,1,1
21.53,90.31,85.22,44.54,0,1,0
20.68,73.92,59.1,0.0,0,1,0
26.21,64.79,39.62,0.0,0,1,1
26.89,73.03,57.77,0.0,0,1,0
29.2,75.11,67.48,610.26,0,0,0
22.93,76.48,68.46,0.0,0,1,0
34.99,54.55,35.69,3611.09,1,0,1
37.63,42.67,31.11,5000.0,1,0,1
22.69,70.04,56.81,0.0,0,1,0
23.47,84.38,61.3,0.0,0,1,0
22.32,83.54,55.67,177.05,0,1,0
37.52,67.0,38.25,2326.88,1,0,1
33.1,55.3,45.52,3536.38,1,0,1
29.9,80.65,61.43,825.86,0,0,0
27.14,74.76,79.0,628.64,0,0,0
30.57,77.39,61.82,590.84,1,0,0
29.56,63.83,45.81,0.0,0,1,1
22.7,79.22,59.47,4.91,0,1,0
29.5,67.03,48.97,0.0,0,1,1
19.51,84.57,80.71,203.3,0,0,0
28.58,62.62,43.29,25.33,0,1,1
29.11,68.33,53.04,110.56,0,1,0
28.86,75.86,72.9,643.85,0,0,0
25.58,77.05,48.03,53.33,0,1,1
25.65,75.32,64.26,0.0,0,1,0
23.4,81.01,63.24,0.01,0,1,0
30.58,56.71,44.0,2118.23,1,0,1
30.04,69.51,68.07,886.75,1,0,0
17.89,89.87,84.55,0.0,0,1,0
23.94,74.9,63.06,105.94,0,1,0
38.48,45.56,31.8,4283.75,1,0,1
25.48,75.97,48.71,128.34,0,1,1
24.98,77.78,46.84,60.27,0,1,1
25.92,62.34,52.14,24.61,0,1,0
22.03,73.93,53.12,0.0,0,1,0
40.04,45.55,21.11,4935.57,1,0,1
27.73,72.13,50.17,0.0,0,1,0
28.35,62.06,44.18,1656.72,0,0,1
38.4,52.37,31.41,4686.84,1,0,1
26.52,56.93,51.55,0.0,0,1,0
22.32,79.64,52.84,0.0,0,1,0
28.14,60.89,43.44,1034.61,0,0,1
29.4,80.55,74.97,619.6,0,0,0
26.81,73.91,74.45,329.72,0,0,0
21.09,90.9,78.32,36.39,0,1,0
31.82,66.43,41.77,1768.06,1,0,1
29.35,68.73,54.34,0.0,0,1,0
20.02,89.26,81.77,16.46,0,1,0
35.64,48.29,29.05,3671.5,1,0,1
24.98,64.39,35.11,0.0,0,1,1
28.98,65.24,41.17,149.69,0,1,1
17.29,94.39,92.68,0.0,0,1,0
28.08,82.29,69.54,544.84,0,0,0
28.71,62.82,50.62,0.0,0,1,0
24.29,80.16,51.48,46.95,0,1,0
26.25,62.55,48.33,65.28,0,1,1
22.85,88.28,73.01,0.0,0,1,0
37.1,53.58,38.17,2368.95,1,0,1
35.39,59.01,27.72,2239.13,1,0,1
40.38,45.91,25.82,4007.7,1,0,1
29.83,71.8,59.1,755.93,0,0,0
36.56,41.79,19.68,4732.02,1,0,1
24.38,73.85,46.1,0.0,0,1,1
26.99,75.06,52.23,622.48,0,0,0
25.92,83.65,44.69,22.02,0,1,1
41.32,48.5,37.59,4050.55,1,0,1
25.36,82.81,54.16,67.42,0,1,0
31.81,67.78,44.76,1517.3,1,0,1
27.59,66.88,52.6,1034.65,0,0,0
30.64,69.19,40.71,2067.12,1,0,1
28.3,79.85,69.7,761.49,0,0,0
27.34,90.49,75.77,508.66,0,0,0
32.51,60.96,32.95,3441.11,1,0,1
28.1,64.45,47.46,67.52,0,1,1
30.95,53.1,35.82,2315.38,1,0,1
26.45,70.24,43.73,26.06,0,1,1
41.37,44.94,9.72,4924.93,1,0,1
31.4,62.21,41.49,1244.86,1,0,1
30.15,71.15,72.38,681.29,1,0,0
28.9,68.79,48.97,191.7,0,1,1
25.13,78.61,67.31,409.08,0,0,0
27.26,78.64,70.14,670.03,0,0,0
26.25,73.18,57.04,290.81,0,0,0
24.17,79.23,51.96,47.77,0,1,0
37.53,60.58,37.34,2105.65,1,0,1
29.31,65.92,50.71,67.05,0,1,0
27.75,61.18,41.05,0.0,0,1,1
28.63,61.72,47.04,0.0,0,1,1
31.17,80.91,67.52,559.75,1,0,0
37.31,52.22,26.61,3912.09,1,0,1
26.13,83.32,76.06,212.6,0,0,0
24.67,64.18,40.91,109.71,0,1,1
40.08,39.04,30.99,4651.92,1,0,1
19.98,78.95,60.43,0.0,0,1,0
26.75,66.8,46.46,0.0,0,1,1
31.48,56.66,36.12,1936.11,1,0,1
24.34,83.4,57.32,0.0,0,1,0
39.9,46.05,30.49,4448.84,1,0,1
36.41,52.89,38.97,3072.54,1,0,1
29.57,66.22,53.53,0.0,0,1,0
27.43,84.12,52.41,326.48,0,0,0
37.4,64.27,30.72,2370.68,1,0,1
19.02,89.36,88.44,5.56,0,1,0
20.08,88.5,87.09,0.0,0,1,0
22.5,73.74,60.78,0.0,0,1,0
27.55,57.26,39.88,0.0,0,1,1
37.65,48.31,26.03,3965.77,1,0,1
27.09,66.85,40.07,0.0,0,1,1
24.79,75.32,52.24,0.0,0,1,0
25.58,75.14,49.61,0.0,0,1,1
19.34,93.24,84.75,0.0,0,1,0
21.49,89.39,89.09,60.45,0,1,0
19.69,97.3,100.0,0.0,0,1,0
32.33,64.72,56.37,886.62,1,0,0
23.39,68.19,52.13,0.0,0,1,0
26.65,64.34,44.21,131.52,0,1,1
17.96,99.32,83.57,99.09,0,1,0
27.66,65.89,44.53,212.16,0,0,1
20.95,77.15,65.26,193.59,0,1,0
26.29,76.97,69.61,527.8,0,0,0
26.88,72.24,62.74,37.03,0,1,0
19.6,95.7,80.78,47.65,0,1,0
24.37,72.79,51.17,0.0,0,1,0
21.45,73.64,61.73,22.55,0,1,0
19.4,94.78,85.07,26.86,0,1,0
33.16,56.65,35.46,2903.71,1,0,1
40.0,50.21,27.52,4802.82,1,0,1
31.18,51.89,41.81,477.98,1,0,1
37.02,46.97,14.25,4501.43,1,0,1
36.93,59.06,33.23,2539.15,1,0,1
28.71,59.26,42.98,21.67,0,1,1
31.35,71.09,51.96,1590.74,1,0,0
23.69,83.43,47.07,159.42,0,1,1
30.95,55.22,35.35,1545.52,1,0,1
27.4,82.1,53.41,226.11,0,0,0
19.24,95.22,87.89,136.5,0,1,0
22.64,96.13,89.14,0.0,0,1,0
38.84,44.97,25.26,5000.0,1,0,1
19.35,87.1,85.08,16.64,0,1,0
25.53,83.51,50.55,73.31,0,1,0
23.4,87.4,81.03,0.0,0,1,0
30.74,71.85,46.93,1923.21,1,0,1
29.96,70.65,51.74,0.0,0,1,0
19.59,91.17,90.28,0.0,0,1,0
20.79,83.92,81.11,210.09,0,0,0
28.99,68.17,54.87,29.35,0,1,0
35.41,70.64,71.76,685.78,1,0,0
33.06,61.89,37.21,3681.15,1,0,1
35.02,51.86,26.08,2879.09,1,0,1
27.32,81.6,74.49,475.2,0,0,0
22.15,73.65,59.33,0.0,0,1,0
32.84,72.74,61.95,799.01,1,0,0
24.42,88.19,59.84,0.0,0,1,0
28.95,70.43,51.84,821.83,0,0,0
27.62,58.46,60.05,0.0,0,1,0
30.3,53.53,49.33,98.62,1,1,1
31.18,70.25,44.28,0.0,1,1,1
33.92,52.19,25.3,2594.46,1,0,1
34.17,57.93,33.24,2285.68,1,0,1
24.22,74.76,47.58,211.07,0,0,1
23.48,68.02,60.42,144.13,0,1,0
23.19,75.13,55.26,0.0,0,1,0
28.26,64.3,52.76,1334.22,0,0,0
26.25,72.17,55.35,862.07,0,0,0
29.76,71.01,64.14,561.36,0,0,0
30.71,68.92,76.63,883.87,1,0,0
29.71,79.82,65.7,461.6,0,0,0
22.55,85.83,60.72,0.0,0,1,0
38.17,62.42,36.8,2864.82,1,0,1
22.5,74.04,55.65,76.36,0,1,0
33.24,58.83,47.82,1127.47,1,0,1
17.92,88.99,86.52,195.55,0,1,0
23.96,71.57,56.63,0.0,0,1,0
33.73,70.96,38.3,1738.41,1,0,1
32.39,60.62,35.37,1646.86,1,0,1
30.39,70.99,42.44,1740.32,1,0,1
28.38,65.87,42.85,304.72,0,0,1
32.89,65.34,42.79,2721.19,1,0,1
28.93,72.79,71.2,527.77,0,0,0
34.07,52.04,33.34,2371.8,1,0,1
38.1,41.4,27.66,5000.0,1,0,1
27.56,63.39,37.7,106.3,0,1,1
38.64,52.66,26.29,3964.35,1,0,1
32.96,62.61,41.53,2027.41,1,0,1
31.3,54.94,41.12,3477.78,1,0,1
22.78,80.75,54.81,0.0,0,1,0
19.93,78.23,90.18,48.73,0,1,0
18.22,89.38,73.02,89.8,0,1,0
21.67,88.65,76.97,283.5,0,0,0
21.82,79.47,47.72,82.23,0,1,1
30.01,66.65,46.45,64.7,1,1,1
27.06,66.35,40.74,0.0,0,1,1
28.57,65.05,48.96,0.0,0,1,1
24.26,73.62,52.9,0.0,0,1,0
36.2,58.9,35.16,3633.17,1,0,1
23.61,76.4,53.19,410.48,0,0,0
23.53,78.66,51.47,0.0,0,1,0
35.57,50.97,30.3,3919.91,1,0,1
21.57,91.67,89.11,0.54,0,1,0
30.05,77.44,73.41,765.57,1,0,0
26.01,74.8,52.2,323.86,0,0,0
38.15,53.89,22.29,3897.01,1,0,1
29.68,58.49,47.06,1721.67,0,0,1
28.87,63.4,51.2,209.22,0,0,0
34.56,53.6,44.84,2703.11,1,0,1
32.99,61.42,45.02,2113.92,1,0,1
21.91,84.98,60.92,63.01,0,1,0
33.22,69.45,33.83,1926.09,1,0,1
30.85,64.36,42.93,1948.59,1,0,1
29.24,68.5,49.48,196.87,0,1,1
35.58,56.79,29.81,3692.95,1,0,1
31.55,66.97,43.32,7.3,1,1,1
25.46,70.47,59.61,416.41,0,0,0
23.48,89.08,55.65,310.2,0,0,0
27.07,63.07,46.44,138.68,0,1,1
30.52,72.91,69.65,572.22,1,0,0
31.25,65.07,48.02,2281.94,1,0,1
36.21,52.79,29.47,2473.77,1,0,1
20.15,84.69,83.27,87.76,0,1,0
31.5,60.27,44.33,2037.59,1,0,1
21.3,75.04,67.0,0.0,0,1,0
23.37,73.69,67.66,0.0,0,1,0
35.21,55.31,35.05,3712.5,1,0,1
20.37,92.08,82.95,0.0,0,1,0
18.09,90.67,84.87,232.28,0,0,0
31.62,71.66,62.98,994.78,1,0,0
23.43,78.67,57.86,0.0,0,1,0
37.84,49.59,25.17,5000.0,1,0,1
32.41,67.79,46.88,940.08,1,0,1
26.42,72.93,33.97,0.0,0,1,1
19.72,93.68,89.25,0.0,0,1,0
29.51,62.28,44.18,414.83,0,0,1
30.26,68.04,38.97,66.1,1,1,1
20.45,80.99,60.35,0.0,0,1,0
27.57,61.25,36.67,127.85,0,1,1
22.18,79.05,64.94,90.27,0,1,0
28.85,58.77,40.74,1125.85,0,0,1
22.7,79.03,63.61,221.4,0,0,0
19.41,90.99,83.83,58.7,0,1,0
26.14,68.86,41.09,319.73,0,0,1
24.25,79.96,56.49,0.0,0,1,0
29.9,63.21,54.39,2250.16,0,0,0
37.22,59.6,43.05,2463.54,1,0,1
31.85,73.44,45.52,1903.56,1,0,1
35.59,49.23,23.23,4293.95,1,0,1
36.4,61.64,41.11,2390.61,1,0,1
23.29,83.1,63.71,195.05,0,1,0
23.79,85.42,48.86,0.0,0,1,1
19.56,86.88,83.97,219.39,0,0,0
24.72,69.39,51.33,36.55,0,1,0
23.22,83.0,79.37,226.65,0,0,0
30.82,65.52,39.8,1463.98,1,0,1
20.08,82.08,68.97,0.0,0,1,0
31.59,69.77,73.49,714.8,1,0,0
27.19,76.45,46.32,106.96,0,1,1
41.75,45.44,25.75,4804.03,1,0,1
24.97,77.26,45.84,130.79,0,1,1
30.23,83.35,69.83,437.21,1,0,0
31.01,66.39,69.2,516.24,1,0,0
27.61,64.83,44.34,155.65,0,1,1
29.36,70.01,49.68,0.0,0,1,1
31.69,67.95,38.4,29.06,1,1,1
30.5,71.01,77.74,573.49,1,0,0
27.71,75.67,56.39,0.0,0,1,0
31.43,82.91,65.09,714.23,1,0,0
20.49,68.2,58.64,0.0,0,1,0
28.75,58.82,34.43,98.53,0,1,1
23.7,82.58,55.69,77.77,0,1,0
20.88,88.86,84.54,0.0,0,1,0
38.79,48.35,32.73,4334.73,1,0,1
18.79,83.06,86.93,154.83,0,1,0
25.6,75.96,54.67,0.0,0,1,0
31.28,60.13,29.94,2042.5,1,0,1
26.18,87.32,54.44,59.13,0,1,0
23.28,70.04,59.1,12.31,0,1,0
20.72,74.16,61.14,0.0,0,1,0
22.58,81.26,67.91,0.0,0,1,0
30.02,64.93,54.33,2152.37,1,0,0
28.71,62.3,48.2,674.26,0,0,1
25.88,64.6,39.96,0.0,0,1,1
34.7,57.01,38.83,1652.89,1,0,1
31.1,58.89,44.78,3196.53,1,0,1
30.85,63.29,41.28,0.0,1,1,1
19.72,100.0,77.22,0.0,0,1,0
26.39,67.74,45.65,0.0,0,1,1
27.46,59.91,51.32,0.0,0,1,0
27.65,68.89,34.72,0.0,0,1,1
29.0,72.52,65.6,704.19,0,0,0
29.3,69.5,44.44,64.03,0,1,1
24.19,74.75,44.65,371.87,0,0,1
26.97,68.24,50.1,1794.72,0,0,0
40.05,47.63,26.38,4742.75,1,0,1
31.78,59.98,40.12,3501.19,1,0,1
20.34,82.11,52.75,0.0,0,1,0
23.83,66.07,62.8,949.47,0,0,0
36.08,58.35,37.77,3775.33,1,0,1
23.16,84.28,47.38,0.0,0,1,1
24.19,76.91,48.8,0.0,0,1,1
38.72,49.2,26.89,5000.0,1,0,1
21.04,75.76,62.21,78.95,0,1,0
23.52,73.91,55.15,0.0,0,1,0
28.79,66.7,41.2,106.47,0,1,1
25.18,81.13,63.46,22.2,0,1,0
33.67,51.17,43.54,1601.55,1,0,1
31.11,68.95,62.19,585.33,1,0,0
35.21,66.73,31.73,2134.41,1,0,1
35.11,60.03,31.82,2485.85,1,0,1
20.61,92.91,83.53,32.77,0,1,0
26.65,73.12,76.57,414.61,0,0,0
25.18,69.52,44.58,0.0,0,1,1
32.7,62.84,26.86,1883.08,1,0,1
34.03,56.96,40.71,2488.19,1,0,1
31.77,70.9,44.18,1371.73,1,0,1
31.37,69.65,41.9,1734.4,1,0,1
35.97,65.39,44.6,3289.56,1,0,1
27.47,63.9,44.21,18.4,0,1,1
24.77,89.58,60.21,25.58,0,1,0
21.18,80.1,55.48,0.0,0,1,0
21.97,86.97,83.21,21.75,0,1,0
35.78,53.96,47.53,3601.55,1,0,1
30.68,56.73,46.9,2499.33,1,0,1
27.09,67.45,44.1,0.0,0,1,1
28.03,67.95,48.23,0.0,0,1,1
26.93,62.59,41.1,95.74,0,1,1
31.41,68.25,67.7,661.89,1,0,0
22.89,71.5,64.11,0.0,0,1,0
25.06,79.61,48.07,0.0,0,1,1
23.47,78.34,61.89,193.44,0,1,0
28.68,61.42,43.5,1598.72,0,0,1
25.47,66.32,48.37,178.85,0,1,1
25.75,63.66,42.96,206.63,0,0,1
30.01,69.32,48.05,1395.08,1,0,1
34.38,50.17,35.72,3358.85,1,0,1
19.44,93.28,74.31,68.8,0,1,0
23.51,72.63,56.3,0.0,0,1,0
22.82,72.55,58.36,220.18,0,0,0
32.23,56.19,39.81,1836.6,1,0,1
34.09,53.92,29.59,2697.06,1,0,1
18.78,94.58,83.29,167.4,0,1,0
23.84,80.48,60.01,0.0,0,1,0
19.05,96.3,84.38,0.0,0,1,0
25.96,82.76,58.5,0.0,0,1,0
30.07,78.54,71.72,457.5,1,0,0
29.17,75.36,59.56,545.97,0,0,0
33.43,58.06,38.11,2428.26,1,0,1
22.97,78.07,68.26,37.41,0,1,0
33.46,59.03,39.05,2636.6,1,0,1
26.64,64.8,49.8,0.0,0,1,1
26.3,61.41,44.51,0.0,0,1,1
30.9,71.58,37.92,155.06,1,1,1
32.0,55.27,41.4,2206.94,1,0,1
37.95,61.28,30.77,2130.06,1,0,1
25.13,85.32,57.74,156.75,0,1,0
26.93,71.63,40.37,18.56,0,1,1
23.71,75.76,63.82,42.09,0,1,0
33.53,62.91,37.15,1569.26,1,0,1
27.01,64.82,52.89,0.0,0,1,0
24.06,74.13,63.79,60.1,0,1,0
40.19,44.25,20.77,4541.4,1,0,1
35.86,48.38,29.76,2557.48,1,0,1
38.88,47.79,27.86,4886.59,1,0,1
22.46,70.38,62.83,42.1,0,1,0
27.09,60.83,38.65,140.57,0,1,1
34.49,71.33,68.56,664.35,1,0,0
33.92,64.17,33.93,2570.37,1,0,1
38.59,55.54,35.11,3365.49,1,0,1
20.29,95.86,78.34,45.7,0,1,0
32.32,71.48,32.83,1655.38,1,0,1
22.4,79.03,64.69,222.52,0,0,0
27.35,78.85,68.07,388.02,0,0,0
29.33,67.63,53.99,0.0,0,1,0
24.91,79.39,53.4,116.72,0,1,0
21.87,83.21,55.52,0.0,0,1,0
29.01,68.94,66.13,853.47,0,0,0
20.92,91.18,83.59,0.0,0,1,0
23.42,80.29,56.24,155.51,0,1,0
30.29,80.3,62.13,163.42,1,1,0
34.91,62.17,36.14,1816.16,1,0,1
40.2,47.97,23.65,4885.01,1,0,1
24.64,62.56,50.75,17.69,0,1,0
22.95,78.39,79.0,399.29,0,0,0
31.62,56.38,35.16,2104.79,1,0,1
35.1,62.13,42.24,3471.0,1,0,1
28.9,75.93,37.52,0.0,0,1,1
20.62,74.93,62.25,22.83,0,1,0
33.92,64.52,41.75,2134.27,1,0,1
18.5,89.66,78.38,0.0,0,1,0
20.86,88.29,84.87,0.0,0,1,0
19.38,96.44,87.9,22.96,0,1,0
29.69,63.47,42.65,1350.6,0,0,1
28.53,70.28,36.37,0.0,0,1,1
37.24,56.46,43.07,3775.45,1,0,1
25.76,60.48,46.13,22.8,0,1,1
35.62,54.0,31.89,2690.9,1,0,1
30.41,71.51,43.99,106.53,1,1,1
30.81,68.27,63.43,634.73,1,0,0
22.79,77.95,55.67,0.0,0,1,0
31.05,76.51,72.99,744.88,1,0,0
25.63,68.29,55.5,174.23,0,1,0
33.71,70.07,34.07,2391.4,1,0,1
22.84,76.12,55.35,65.75,0,1,0
21.19,92.69,90.76,107.23,0,1,0
29.5,66.96,39.61,51.98,0,1,1
21.16,91.93,84.88,0.0,0,1,0
22.49,73.18,57.71,0.0,0,1,0
22.39,91.75,79.59,103.37,0,1,0
32.37,58.74,44.85,1188.83,1,0,1
19.5,71.29,70.15,148.64,0,1,0
37.85,46.67,26.23,3390.69,1,0,1
24.72,78.73,53.99,126.98,0,1,0
33.72,45.12,31.55,3609.51,1,0,1
25.86,68.54,43.56,154.94,0,1,1
36.98,44.14,13.54,4963.97,1,0,1
18.86,84.37,91.55,0.0,0,1,0
34.0,50.78,31.38,3765.78,1,0,1
32.74,60.87,32.72,1092.72,1,0,1
34.0,60.5,33.87,2377.98,1,0,1
35.41,69.34,38.13,2260.2,1,0,1
30.55,62.85,41.7,68.47,1,1,1
21.43,85.93,60.21,30.04,0,1,0
27.84,66.25,48.9,0.0,0,1,1
35.94,56.13,34.62,3160.38,1,0,1
32.72,69.1,45.66,1787.67,1,0,1
33.39,58.62,35.79,3522.12,1,0,1
30.89,67.09,50.43,0.0,1,1,0
27.15,67.34,41.72,119.13,0,1,1
27.94,58.29,42.29,0.0,0,1,1
19.74,94.18,84.44,0.0,0,1,0
